id,category,issue,polarity,source,language,text,reference,group_id
00200,intrinsic,notation struggle,neg,augmented,taglish,"sa umpisa madali lang naman yung concept checks, pero nagiging complictaed siya lalo na pag dumami na yung string at list methods na ginagamit namin",,13
00201,intrinsic,notation struggle,neg,augmented,taglish,mas okay gawin yung C questions pero mag-ingat ka talaga sa memory at pointer stuff kasi baka di mag-compile yung program mo kapag nagkamali ka,,14
00202,intrinsic,notation struggle,neg,augmented,taglish,"di ka mawawawlan ng points sa exam dahil sa di mo kayang gumawa ng algorithms, mawawalan ka kapag nakalimutan mong mag-include ng <stdio.h>, isama ang const, o maglagay ng semi-colon",,15
00203,intrinsic,notation struggle,neg,augmented,taglish,make sure na kabisado mo talaga ang C memory model at pointers. Dapat sanay ka rin magbasa ng complex C declarations gamit yung right-left rule kasi magbibigay sila ng mga mukhang random gibberish tulad ng char (*(*x())[5])();.,,16
00204,intrinsic,notation struggle,neg,augmented,taglish,as in literal na papatunayan sayo gamit ang summations at iba pa na ang nested for-loop ay O(n^2),,17
00205,intrinsic,notation struggle,neg,augmented,taglish,naka-focus kasi sa functional programming ang pagtuturo kaya nahirapan ako kasi di naman ako natuto ng scheme,,18
00206,intrinsic,notation struggle,neg,augmented,taglish,"pumasok ako sa kurso nang zero knowledge talaga kaya ang hirap pagsabayin na aralin nung Scala, MIPS, at computer architecture",,19
00207,intrinsic,notation struggle,neg,augmented,taglish,Kakalipat lang nila sa Javascript + HTML + CSS mula sa Java. Baka mag-struggle sa mga assignment yung mga walang background sa front-end web development lalo na kung tinatamad silang mag-effort na aralin to,,20
00208,intrinsic,notation struggle,neg,augmented,taglish,medyo chill naman tong course nong kinuha ko kahit medyo maraming SQL queries na need isulat na baka mahirap para sa mga baguhan pa lang.,,21
00209,intrinsic,notation struggle,neg,augmented,taglish,"Sa section namin, naka-focus talaga sa proofs yung paper assignments, tapos yung programming assignments naman gumagamit ng C socket API na kailangan mo talaga ng time para masanay dun.",,22
00210,intrinsic,notation struggle,neg,augmented,taglish,Yung pinakamalaking problema ay uC++ talaga. malaki ang mababawas sa grades kung di mo kabisado yung syntax at mga weird na quirks ng toy language na to na literal walang gumagamit sa totoong trabaho. sayang effort,,23
00211,intrinsic,notation struggle,neg,augmented,taglish,"medyo pangit din yung syntax tapos wala ka halos mahahanap na documentation o tulong, except na lang sa gawa ng professor namin.",,24
00212,intrinsic,notation struggle,neg,augmented,taglish,"yung theory naman, useful naman siya most of the time pero grabe dami ng oras na nauubos sa uC++, extension lang naman siya ng C++ na parang wala rin gumagamit sa labas ng Waterloo. Sayang lang oras sa pagkabisado ng isang API na di mo naman ulit gagamitin. Sana standard language na lang ginamit nila, mas okay sana",,25
00213,intrinsic,notation struggle,neg,augmented,taglish,"nalito talaga ako nung nag-start magsulat yung professor ng mga baligtad na A at paatras na E sa board, parang nakatingin ako sa ibang langauge",,26
00214,intrinsic,notation struggle,neg,augmented,taglish,"Ang daming sunod-sunod na brackets at parentheses sa code sa slides, di ko na alam kung aling function ang kabilang. Sobrang confusing.",,27
00215,intrinsic,notation struggle,neg,augmented,taglish,"nalilito talaga ako palagi sa mga arrow at asterisk symbols kapag sinusundan yung memory addresses, as in literal na mukhang gibberish pag nakasulat",,28
00216,intrinsic,notation struggle,neg,augmented,taglish,Mas mahirap pa isulat yung actual step-by-step logic gamit yung formal math symbols para sa homework namin kesa i-explain na lang siya using normal words. grabe,,29
00217,intrinsic,notation struggle,neg,augmented,taglish,"Sakit sa ulo basahin nung state transition tables, kasi naghahalo-halo na lang sa paningin ko yung mga kakaibang Greek letters at input, parang nagiging isang malaking wall of text",,30
00218,intrinsic,notation struggle,neg,augmented,taglish,"ang lala ng syntax ng assembly instructions sa klase namin, sobrang abstract, kaya lagi kong napagpapalit yung registers tsaka yung actual values",,31
00219,intrinsic,notation struggle,neg,augmented,taglish,lagi akong nawawalan ng points dahil nakakalimutan kong maglagay ng semicolon o mali paglagay ko ng curly brace sa code block,,32
00220,intrinsic,notation struggle,neg,augmented,taglish,"na-confuse ako sa pagsusulat ng professor ng database schema definitions. sa dami ng underlines at dashed lines, ang hirap malaman kung alin don yung foreign key.",,33
00221,intrinsic,notation struggle,neg,augmented,taglish,"imposibleng i-parse yung mga regular expression patterns, parang may basta na lang nag-type ng kung ano-ano sa keyboard",,34
00222,intrinsic,notation struggle,neg,augmented,taglish,Naiintindihan ko naman yung main concept ng lesson pero grabe talaga na-confuse ako sa mathematical notation na ginagamit para sa probability distributions pag exam na,,35
00223,intrinsic,notation struggle,neg,augmented,taglish,sobrang complicated ng syntax para sa pag-declare ng multi-dimensional arrays tapos yung pag-pass nila sa functions kaya hindi agad nagco-compile code ko sa first try. Grabe pahirapan.,,36
00224,intrinsic,notation struggle,neg,augmented,taglish,Ilang oras akong na-stuck sa pag-unawa kung ano ang ibig sabihin ng math symbols sa formulas bago ko pa masagutan yung mismong problem set.,,37
00225,intrinsic,notation struggle,neg,augmented,taglish,"ang daming weird abbreviations at formal notation na ginagamit ng professor sa whiteboard kaya notes ko parang puro random hieroglyphics na lang, nag-struggle akong intidihin pag binalikan",,38
00226,intrinsic,notation struggle,neg,augmented,taglish,"sobrang hirap intindihin yung grammar rules sa compiler design lecture, kasi na-co-confuse akong basahin yung format na puro arrow at pipe. Ang gulo sa mata.",,39
00227,intrinsic,notation struggle,neg,augmented,taglish,"ayoko na sa isang tuldok o arrow operator lang sa exercises namin, pwedeng masira agad yung buong script",,40
00228,intrinsic,notation struggle,neg,augmented,taglish,"ang tagal-tagal i-solve ng logical equivalence proofs kasi pag nagkamali ka sa isang maliit na shorthand symbol sa simula, damay na pati lahat ng susunod.",,41
00229,intrinsic,notation struggle,neg,augmented,taglish,Bumaba yung score ko sa quiz kasi hindi ko ma-gets yung formal definition ng algorithm na nakasulat sa kakaibang pseudo-code style,,42
00230,intrinsic,notation struggle,neg,augmented,taglish,"ang tagal kong inintindi yung summation tsaka big O notation formulas sa slides, na-intimidate ako kasi nakakatakot tingnan",,43
00231,intrinsic,notation struggle,neg,augmented,taglish,Lalong naging complex nang sampung beses yung buong lesson dahil sa mga calculus symbols na ginamit para i-explain yung neural network weights sa machine learning,,44
00232,intrinsic,notation struggle,neg,augmented,taglish,lagi akong naco-confuse sa mga logical operators tulad ng ampersands (&) at vertical bars (|) kapag gumagawa kami ng mga complicated na conditional statements.,,45
00233,intrinsic,notation struggle,neg,augmented,taglish,"Nakakawalang-gana basahin yung formal grammar notation, felt like gusto ko na lang mag-walkout sa klase kasi sobrang kontra-intuitive nung syntax.",,46
00234,intrinsic,notation struggle,neg,augmented,taglish,"Pag sinusulat ng professor yung pointer arithmetic sa whiteboard, mukha siyang math problem imbes na actual coding lesson. nakaka-confuse",,47
00235,intrinsic,notation struggle,neg,augmented,taglish,nag-struggle akong intindihin yung relational algebra symbols dahil halos magkamukha ang mga symbol.,,48
00236,intrinsic,notation struggle,neg,augmented,taglish,Sobrang nakaka-confuse sundan ang bitwise shift symbols sa information security exercises namin kapag magkakasunod ang lahat sa iisang linya.,,49
00237,intrinsic,notation struggle,neg,augmented,taglish,yung tipong pipilitin mong i-memorize yung exact formatting tsaka structural syntax ng configuration files as in literal na bangungot talaga,,50
00238,intrinsic,notation struggle,neg,augmented,taglish,CNT101 ay sobrang abstract dahil basta na lang lumilitaw ang mga formula nang walang paliwanag kung paano gamitin ang mga ito.,,51
00239,intrinsic,notation struggle,neg,augmented,taglish,di ko gets kung bakit gumagamit kami ng ganun katandang programming language para sa CSP107 na wala man lang modernong documentation online.,,52
00240,intrinsic,notation struggle,neg,augmented,taglish,"Kina-copy lang ng instructor yung mahahabang mathematical proofs sa whiteboard, tapos inaasahan niya na mamemorize na namin lahat ng variables niya kahit wala man lang siyang na-explain.",,53
00241,intrinsic,notation struggle,neg,augmented,taglish,parang advanced physics na yung ginagawa namin kasi ang daming constants na hindi naman na-explain pero bigla na lang isinasama sa coding logic.,,54
00242,intrinsic,notation struggle,neg,augmented,taglish,Nagtiyaga kami sa manual na puno ng mga kakaibang symbols na hindi naman binibigyang-meaning nung professor habang nagle-lecture.,,55
00243,intrinsic,notation struggle,neg,augmented,taglish,"yung CSP106 parang math class lang na nagkunwaring tech course, pero hindi naman na-eexplain nang maayos yung mga equations",,56
00244,intrinsic,notation struggle,neg,augmented,taglish,"Buong hapon kaming naka-stare sa isang wall of text ng code na puno ng shorthand terms, parang foreign language talaga yung dating",,57
00245,intrinsic,notation struggle,neg,augmented,taglish,yung slides para sa subject na 'to puro screenshots lang ng lumang textbook noong 90s na wala nang kinalaman sa ginagawa natin ngayon,,58
00246,intrinsic,notation struggle,neg,augmented,taglish,naoverwhelm ako sa lahat ng complex algorithms kasi nilalaktawan nang buo yung step-by-step process.,,59
00247,intrinsic,notation struggle,neg,augmented,taglish,laging gumagamit ng jargon yung teacher galing sa dati niyang trabaho sa industry na wala namang kahit sinong undergrad ang maka-relate.,,60
00248,intrinsic,notation struggle,neg,augmented,taglish,Imposibleng sagutan yung exercises sa module na to kasi hindi naman sa'tin in-explain yung mga basic rules,,61
00249,intrinsic,notation struggle,neg,augmented,taglish,iba talaga yung notations na ginagamit sa homework kesa sa mga ipinakita niya nong actual klase. nakaka-confuse talaga,,62
00250,intrinsic,notation struggle,neg,augmented,taglish,"parang nagbabasa ako ng script na sinulat gamit yung sinaunang hieroglyphics, sobrang gulo na ng syntax at luma na. Nagstruggle talaga ako mag-intindi.",,63
